"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"1843";"1112421714711990272_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2587083333333334, 0.16695833333333332, 0.2067083333333333]"
"1844";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07183333333333335, 0.057555555555555554, 0.07488888888888888]"
"1845";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15834883720930232, 0.10867441860465116, 0.13258139534883723]"
"1846";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09409523809523809, 0.05566666666666667, 0.08866666666666667]"
"1847";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"exp";"[0.13990909090909087, 0.11657575757575758, 0.13342424242424242]"
"1848";"1178077744787156993_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12033333333333333, 0.0931, 0.09913333333333332]"
"1849";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.13726190476190475, 0.10233333333333333, 0.1325952380952381]"
"1850";"1260831393552060416_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1602391304347826, 0.12610869565217395, 0.14832608695652172]"
"1851";"1142305395509276672_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.06375, 0.0768125, 0.0629375]"
"1852";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.21508823529411766, 0.14458823529411766, 0.14300000000000002]"
"1853";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.17814999999999998, 0.13572499999999998, 0.1593]"
"1854";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.19655172413793104, 0.08772413793103448, 0.15320689655172412]"
"1855";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19058064516129034, 0.11929032258064516, 0.14132258064516126]"
"1856";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16487179487179487, 0.10146153846153846, 0.1384358974358974]"
"1857";"1166050963041456128_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16683783783783787, 0.131, 0.16078378378378377]"
"1858";"1221659406766628864_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1377, 0.09535, 0.10775000000000001]"
"1859";"1223075176470007810_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20667857142857143, 0.14025, 0.1887142857142857]"
"1860";"1115731773709852672_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18454545454545457, 0.11322727272727272, 0.16781818181818184]"
"1861";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.17130555555555552, 0.10644444444444445, 0.16308333333333336]"
"1862";"1239377084482453504_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2316666666666667, 0.14176190476190476, 0.2185238095238095]"
"1863";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"que";"[0.14757142857142858, 0.09088571428571428, 0.11125714285714285]"
"1864";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12929166666666667, 0.10904166666666666, 0.10495833333333333]"
"1865";"1267669172894478336_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.182953488372093, 0.14632558139534882, 0.16644186046511628]"
"1866";"1221942368875827202_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.19808, 0.13507999999999998, 0.15816000000000002]"
"1867";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.035789473684210524, 0.03355263157894737, 0.037684210526315785]"
"1868";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.12285185185185184, 0.0971851851851852, 0.11570370370370371]"
"1869";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16569444444444442, 0.1940833333333333, 0.17330555555555552]"
"1870";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.2535121951219512, 0.1661219512195122, 0.21017073170731704]"
"1871";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.25256666666666666, 0.1665, 0.22566666666666665]"
"1872";"1238584145078554625_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"1873";"1156399325259300865_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.16675, 0.12112500000000001, 0.15500000000000003]"
"1874";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.22355, 0.11624999999999999, 0.185225]"
"1875";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07146153846153847, 0.051897435897435895, 0.05525641025641026]"
"1876";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1504, 0.1318, 0.14745714285714284]"
"1877";"1240709856320868352_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.17233333333333334, 0.10308333333333335, 0.1305]"
"1878";"1171606757707341825_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"oth";"[0.35638095238095235, 0.1804285714285714, 0.303]"
"1879";"1232376287504654336_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17044444444444445, 0.12033333333333333, 0.15588888888888888]"
"1880";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14354761904761906, 0.11000000000000003, 0.14004761904761903]"
"1881";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.09753333333333333, 0.06366666666666668, 0.07956666666666666]"
"1882";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20705, 0.10992500000000001, 0.149675]"
"1883";"1256755855434952708_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.09857894736842104, 0.09247368421052632, 0.10215789473684211]"
"1884";"1098042880810237952_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.18917391304347825, 0.13630434782608697, 0.1832608695652174]"
"1885";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.18857692307692306, 0.17534615384615385, 0.18376923076923074]"
"1886";"1197405916506787840_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.3218421052631579, 0.2018421052631579, 0.2912105263157895]"
"1887";"1122484066312499200_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.07382608695652174, 0.141, 0.11186956521739129]"
"1888";"1247914463510106113_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.082875, 0.103375, 0.105625]"
"1889";"1143978896330825729_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10884615384615384, 0.08034615384615384, 0.103]"
"1890";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"1891";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1883846153846154, 0.1421025641025641, 0.1814102564102564]"
"1892";"1164191364193693696_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.10799999999999998, 0.06916, 0.10280000000000002]"
"1893";"1247927913959301122_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18272222222222223, 0.13844444444444445, 0.1448888888888889]"
"1894";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08294444444444443, 0.05416666666666667, 0.06686111111111111]"
"1895";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"1896";"1129535527315791874_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.16839393939393937, 0.15533333333333335, 0.17487878787878788]"
"1897";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.22973076923076927, 0.19469230769230766, 0.2295769230769231]"
"1898";"1179748066494177280_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1577777777777778, 0.17247222222222222, 0.1598611111111111]"
"1899";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.2254705882352941, 0.13794117647058823, 0.2043529411764706]"
"1900";"1177679038313316352_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.17022222222222222, 0.0925, 0.12538888888888888]"
"1901";"1172482770226036737_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.22768421052631582, 0.12957894736842104, 0.2036842105263158]"
"1902";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.19248275862068964, 0.16313793103448276, 0.1929655172413793]"
"1903";"1156371825779232769_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.26546341463414636, 0.1700975609756098, 0.21821951219512198]"
"1904";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08502564102564103, 0.06266666666666666, 0.06992307692307694]"
"1905";"1200292459948888064_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18346666666666664, 0.145, 0.13386666666666666]"
"1906";"1199432066900905984_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11831818181818181, 0.11927272727272725, 0.11622727272727275]"
"1907";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.18686363636363634, 0.14004545454545456, 0.19627272727272727]"
"1908";"1198012485556674560_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1902222222222222, 0.17113888888888887, 0.1696666666666667]"
"1909";"1140501673116196864_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07347368421052632, 0.05447368421052631, 0.08573684210526315]"
"1910";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sug";"[0.08255882352941178, 0.06638235294117648, 0.06629411764705882]"
"1911";"1169683813091467266_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07058333333333333, 0.06208333333333333, 0.055999999999999994]"
"1912";"1235651392200732672_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"1913";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.21885714285714286, 0.14485714285714285, 0.18339285714285714]"
"1914";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"1915";"966097243689422849_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.15295238095238095, 0.08080952380952382, 0.09342857142857143]"
"1916";"1259817834852515844_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08408333333333333, 0.15591666666666668, 0.11416666666666665]"
"1917";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.15182857142857142, 0.11822857142857142, 0.15685714285714286]"
"1918";"1182092374174031873_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sug";"[0.05985, 0.04795, 0.04875]"
"1919";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.12535000000000002, 0.0672, 0.11564999999999999]"
"1920";"1185468226982952961_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.12361111111111112, 0.10138888888888889, 0.12388888888888888]"
"1921";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.10111999999999999, 0.06835999999999999, 0.07316]"
"1922";"1234325982263332864_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.15614285714285717, 0.10367857142857143, 0.1349642857142857]"
"1923";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.14838636363636362, 0.10165909090909091, 0.12854545454545455]"
"1924";"1172850342146584576_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.10841666666666666, 0.07541666666666667, 0.07779166666666666]"
"1925";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.17165, 0.12885, 0.1242]"
"1926";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.1881428571428571, 0.1257142857142857, 0.1493809523809524]"
"1927";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10307142857142858, 0.10103571428571427, 0.09228571428571429]"
"1928";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.15673684210526315, 0.11242105263157895, 0.13763157894736844]"
"1929";"1180538117662461954_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.121, 0.135125, 0.134625]"
"1930";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"1931";"1163474816176926720_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.2250625, 0.1205625, 0.193375]"
"1932";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.12589999999999998, 0.07339999999999999, 0.10622499999999999]"
"1933";"1098018094889517056_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"1934";"1199482000995958785_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09006666666666667, 0.1194, 0.11539999999999999]"
"1935";"1156413346331033601_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.18673333333333333, 0.13526666666666667, 0.17393333333333333]"
"1936";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.10069565217391303, 0.07069565217391303, 0.07230434782608695]"
"1937";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.10934482758620691, 0.05882758620689655, 0.08696551724137933]"
"1938";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.225125, 0.20274999999999999, 0.251]"
"1939";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1099, 0.1702, 0.13005]"
"1940";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.039, 0.08325, 0.042833333333333334]"
"1941";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.13647368421052633, 0.11352631578947368, 0.1276315789473684]"
"1942";"1245443153626370053_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.09364705882352942, 0.11458823529411766, 0.12258823529411765]"
"1943";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"exp";"[0.19270967741935485, 0.14364516129032262, 0.16416129032258067]"
"1944";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.08163157894736842, 0.06534210526315788, 0.07505263157894737]"
"1945";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1415588235294118, 0.10973529411764706, 0.1504705882352941]"
"1946";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17542307692307696, 0.16807692307692307, 0.1633076923076923]"
"1947";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.21545945945945946, 0.10340540540540541, 0.18205405405405406]"
"1948";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.13325, 0.07816666666666666, 0.12695833333333334]"
"1949";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.21415384615384617, 0.17533333333333334, 0.22182051282051282]"
"1950";"1098161693224448000_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.1614736842105263, 0.12300000000000001, 0.16886842105263158]"
"1951";"1193035859731214336_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.1518125, 0.1264375, 0.16125]"
"1952";"1173973425750081537_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.23166666666666666, 0.19055555555555553, 0.23238888888888887]"
"1953";"1181074556158693376_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14707692307692308, 0.08276923076923076, 0.13226923076923078]"
"1954";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17019999999999996, 0.09860000000000001, 0.13922857142857142]"
"1955";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.16596153846153847, 0.10734615384615384, 0.13096153846153846]"
"1956";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.0015714285714285713, 0.06371428571428571, 0.05192857142857143]"
"1957";"1145610521057607681_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10389473684210528, 0.11678947368421051, 0.15673684210526315]"
"1958";"1152210697809485826_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2138620689655172, 0.1190344827586207, 0.1803448275862069]"
"1959";"1098404825350299648_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"que";"[0.1336, 0.08619999999999998, 0.12835000000000002]"
"1960";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1255, 0.131375, 0.135875]"
"1961";"1097911684860182528_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.17755555555555555, 0.18511111111111112, 0.20105555555555557]"
"1962";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.1563939393939394, 0.1307878787878788, 0.15706060606060607]"
"1963";"1179563957130072064_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1773913043478261, 0.16182608695652173, 0.17643478260869563]"
"1964";"1129534849226817536_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.13873076923076924, 0.10342307692307692, 0.14296153846153847]"
"1965";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.13657142857142857, 0.12203571428571428, 0.1502142857142857]"
"1966";"1187590660687183873_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.15523809523809523, 0.09266666666666667, 0.11795238095238095]"
"1967";"1247943152255651842_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0, 0, 0]"
"1968";"1192923236570451969_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1015625, 0.066125, 0.08274999999999999]"
"1969";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.23557142857142857, 0.17971428571428572, 0.20035714285714284]"
"1970";"1196145132397051904_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.005719999999999999, 0.03372, 0.010920000000000001]"
"1971";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.24536585365853655, 0.16990243902439026, 0.20421951219512202]"
"1972";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16313333333333332, 0.14093333333333333, 0.16233333333333333]"
"1973";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.2092857142857143, 0.12228571428571426, 0.1961785714285714]"
"1974";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.0455, 0.07288235294117648, 0.06814705882352942]"
"1975";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.15366666666666667, 0.148, 0.1506190476190476]"
"1976";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10302777777777777, 0.10461111111111111, 0.11183333333333333]"
"1977";"1191181626543366145_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.11025, 0.0411875, 0.0555]"
"1978";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]";"toxic";"oth";"[0.02, 0.032692307692307694, 0.02584615384615385]"
