"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"1272";"1188153783022510081_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.13538636363636367, 0.09997727272727273, 0.10595454545454543]"
"1273";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.14684999999999998, 0.11129999999999998, 0.14105]"
"1274";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.10299999999999998, 0.10835897435897433, 0.11112820512820513]"
"1275";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.24995454545454543, 0.14922727272727274, 0.20590909090909093]"
"1276";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1936, 0.13362857142857143, 0.17034285714285713]"
"1277";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.2181025641025641, 0.15915384615384617, 0.17843589743589744]"
"1278";"1248727382900592641_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1443125, 0.0919375, 0.1196875]"
"1279";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1429512195121951, 0.13426829268292684, 0.14626829268292685]"
"1280";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.18763636363636363, 0.14700000000000002, 0.17963636363636362]"
"1281";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10151428571428571, 0.07385714285714286, 0.08851428571428571]"
"1282";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.14305882352941177, 0.13267647058823528, 0.15479411764705883]"
"1283";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.23721874999999998, 0.21631250000000005, 0.2469375]"
"1284";"1260993120927469569_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08815384615384615, 0.07861538461538461, 0.07453846153846154]"
"1285";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.14331428571428573, 0.11639999999999999, 0.15334285714285717]"
"1286";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17942857142857144, 0.18557142857142855, 0.22125714285714285]"
"1287";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.2337941176470588, 0.1626764705882353, 0.21900000000000003]"
"1288";"1189682081900589056_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.1013157894736842, 0.08952631578947369, 0.08886842105263158]"
"1289";"1155955675836510211_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.13727999999999999, 0.10736000000000001, 0.13488]"
"1290";"1044360269470871552_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10607692307692308, 0.12946153846153846, 0.1286923076923077]"
"1291";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"1292";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.027142857142857142, 0.01604761904761905, 0.021095238095238094]"
"1293";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.14907142857142858, 0.13302380952380952, 0.14078571428571432]"
"1294";"1012764808716812294_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18566666666666667, 0.1569047619047619, 0.15280952380952384]"
"1295";"1122515845761183749_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09910526315789474, 0.18005263157894735, 0.12642105263157893]"
"1296";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.13807407407407407, 0.11307407407407408, 0.1312962962962963]"
"1297";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.22880769230769227, 0.1825, 0.2143076923076923]"
"1298";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.1318, 0.10388, 0.12488000000000002]"
"1299";"1001456398008553473_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"exp";"[0.11408888888888889, 0.11564444444444445, 0.11417777777777778]"
"1300";"1248431326614544384_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.13711764705882354, 0.17211764705882354, 0.13994117647058824]"
"1301";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.11341666666666667, 0.12541666666666668, 0.149875]"
"1302";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.046900000000000004, 0.0394, 0.04596666666666667]"
"1303";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.179625, 0.11931249999999997, 0.146375]"
"1304";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.10015384615384616, 0.055730769230769236, 0.07503846153846154]"
"1305";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1137027027027027, 0.12664864864864864, 0.11956756756756758]"
"1306";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1388333333333333, 0.11914285714285715, 0.12233333333333334]"
"1307";"1272917285838127104_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"1308";"1112102738907840513_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.09116666666666667, 0.055833333333333325, 0.07591666666666666]"
"1309";"1077324102887649282_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.1934666666666667, 0.14562222222222224, 0.17184444444444444]"
"1310";"1024307667114881024_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07721428571428571, 0.03071428571428572, 0.055142857142857146]"
"1311";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1117948717948718, 0.10235897435897436, 0.12069230769230768]"
"1312";"1076470147743993856_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.06597222222222222, 0.11433333333333333, 0.0955]"
"1313";"1142111989805699072_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"1314";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.17141176470588237, 0.12511764705882356, 0.17988235294117647]"
"1315";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1203888888888889, 0.07377777777777778, 0.10716666666666666]"
"1316";"1022109134248927232_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.19759999999999997, 0.12491999999999999, 0.19496]"
"1317";"1208390221928239105_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.16525, 0.14854166666666668, 0.17133333333333334]"
"1318";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16816279069767442, 0.1076046511627907, 0.13406976744186047]"
"1319";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.10927272727272727, 0.09961363636363636, 0.11413636363636365]"
"1320";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.10136666666666667, 0.06713333333333334, 0.09640000000000001]"
"1321";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08503571428571428, 0.07310714285714286, 0.07467857142857141]"
"1322";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.14016, 0.13096, 0.13316]"
"1323";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1071, 0.11460000000000001, 0.1123]"
"1324";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1022, 0.07159999999999998, 0.08193333333333334]"
"1325";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"1326";"1130265382088876032_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.08647826086956521, 0.06073913043478261, 0.08417391304347827]"
"1327";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.17890322580645163, 0.12154838709677421, 0.175741935483871]"
"1328";"1164662557573111811_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"toxic";"oth";"[0.12052380952380953, 0.1241904761904762, 0.11200000000000002]"
"1329";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.10656521739130435, 0.06482608695652174, 0.10504347826086959]"
"1330";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12417948717948718, 0.12471794871794871, 0.13823076923076924]"
"1331";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08195121951219511, 0.09878048780487804, 0.0883170731707317]"
"1332";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.042333333333333334, 0.017933333333333336, 0.0208]"
"1333";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.06340740740740741, 0.03677777777777778, 0.05148148148148149]"
"1334";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1263421052631579, 0.10055263157894737, 0.10031578947368422]"
"1335";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13625714285714285, 0.07597142857142856, 0.11357142857142857]"
"1336";"1044688052252278787_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.19430000000000003, 0.11826666666666667, 0.15433333333333332]"
"1337";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.13125, 0.07845833333333332, 0.12087500000000001]"
"1338";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.20456818181818184, 0.18638636363636366, 0.20845454545454542]"
"1339";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.2771428571428572, 0.2448285714285714, 0.2811714285714285]"
"1340";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1781578947368421, 0.11860526315789473, 0.14918421052631578]"
"1341";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17402439024390243, 0.09795121951219513, 0.12792682926829269]"
"1342";"1099654334986575873_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.1705142857142857, 0.12717142857142857, 0.15202857142857143]"
"1343";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.041171428571428574, 0.062, 0.0544]"
"1344";"1045416475064918016_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.08337500000000002, 0.103375, 0.07804166666666668]"
"1345";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.17271428571428576, 0.10107142857142858, 0.12946428571428573]"
"1346";"968238675078336520_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.09595238095238096, 0.05828571428571429, 0.07871428571428571]"
"1347";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.19445454545454544, 0.10769696969696971, 0.15512121212121213]"
"1348";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13911627906976745, 0.07509302325581396, 0.10276744186046513]"
"1349";"1079729402529730561_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.166, 0.09354545454545454, 0.137]"
"1350";"1098639728537149450_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1702051282051282, 0.12787179487179484, 0.16617948717948716]"
"1351";"1109215662600269824_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.10228, 0.05764, 0.08908]"
"1352";"1046539546098307077_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.13621739130434782, 0.09365217391304348, 0.10056521739130435]"
"1353";"1268265206305689600_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.045409090909090906, 0.13313636363636364, 0.09222727272727273]"
"1354";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13824999999999998, 0.12274999999999998, 0.12266666666666666]"
"1355";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.08306666666666666, 0.08836666666666668, 0.07796666666666667]"
"1356";"1044317776830222337_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.09235, 0.0581, 0.07975]"
"1357";"958680178418384896_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"toxic";"sta";"[0.11479166666666667, 0.085125, 0.11308333333333333]"
"1358";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.11652380952380953, 0.09876190476190476, 0.11880952380952381]"
"1359";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.12682051282051282, 0.07371794871794872, 0.11161538461538463]"
"1360";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.07433333333333332, 0.044333333333333336, 0.07266666666666667]"
"1361";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sug";"[0.20142857142857146, 0.15621428571428572, 0.18785714285714286]"
"1362";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1141190476190476, 0.12247619047619047, 0.11495238095238096]"
"1363";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.17583333333333337, 0.11354166666666667, 0.13999999999999999]"
"1364";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.18099999999999997, 0.15192105263157896, 0.19936842105263156]"
"1365";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.1369642857142857, 0.08132142857142857, 0.09771428571428571]"
"1366";"1121420978251292672_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20420000000000002, 0.1426, 0.18531999999999996]"
"1367";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.046619047619047616, 0.03142857142857143, 0.03795238095238095]"
"1368";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.09564, 0.10824000000000002, 0.10012]"
"1369";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.14662962962962964, 0.11025925925925927, 0.13637037037037036]"
"1370";"1177807553377402881_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.23428000000000002, 0.12811999999999998, 0.18324000000000001]"
"1371";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.07112, 0.13072000000000003, 0.09868]"
"1372";"1242082298217938944_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10899999999999999, 0.07039130434782609, 0.09330434782608696]"
"1373";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.06675, 0.07283333333333333, 0.07608333333333334]"
"1374";"999372280500314113_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"1375";"1000265496195825664_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17392, 0.12023999999999999, 0.16387999999999997]"
"1376";"1260037608010383361_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.03784210526315789, 0.014157894736842105, 0.020473684210526318]"
"1377";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1995, 0.12715625000000003, 0.18753124999999998]"
"1378";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.19216216216216214, 0.1511081081081081, 0.18913513513513514]"
"1379";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07003125, 0.06740625, 0.06721875000000001]"
"1380";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.11438461538461538, 0.08307692307692308, 0.1095]"
"1381";"1013152783745343490_train";"AGAINST";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.14796428571428571, 0.12357142857142857, 0.13489285714285715]"
"1382";"1268731886160850945_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.20383333333333334, 0.28324999999999995, 0.24100000000000002]"
"1383";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]";"toxic";"sta";"[0.1374705882352941, 0.11711764705882352, 0.12576470588235295]"
"1384";"1022588884310519808_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19913333333333333, 0.16593333333333332, 0.21466666666666664]"
"1385";"1130788167890681856_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.13281578947368422, 0.0711578947368421, 0.09989473684210527]"
"1386";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.054200000000000005, 0.09175, 0.06765]"
"1387";"976969210097172480_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.14461111111111113, 0.11300000000000002, 0.14577777777777778]"
"1388";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.09309523809523809, 0.06533333333333335, 0.08004761904761905]"
"1389";"1268240133461065728_train";"AGAINST";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.08389189189189189, 0.07300000000000001, 0.1042972972972973]"
"1390";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.13542307692307692, 0.08776923076923077, 0.11419230769230769]"
"1391";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.06251612903225806, 0.08419354838709678, 0.07570967741935483]"
"1392";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.15871875, 0.11146875, 0.139875]"
"1393";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17457142857142857, 0.12642857142857142, 0.1412857142857143]"
"1394";"N/A_train";"AGAINST";"Donald Trump";"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16970588235294115, 0.16226470588235295, 0.17264705882352938]"
"1395";"1134140024587411456_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"sta";"[0.0962962962962963, 0.0687037037037037, 0.09077777777777778]"
"1396";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.16277499999999998, 0.14292499999999997, 0.18487499999999998]"
"1397";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.15282500000000002, 0.134325, 0.159425]"
"1398";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.14104761904761903, 0.11533333333333334, 0.12090476190476192]"
"1399";"1267691510180560896_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.17727272727272728, 0.1679090909090909, 0.18472727272727274]"
"1400";"1045404953525641216_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14041666666666666, 0.11649999999999999, 0.16245833333333334]"
"1401";"1056734478624800768_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.0442, 0.018533333333333336, 0.024]"
"1402";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.17365217391304347, 0.12415217391304346, 0.13895652173913045]"
"1403";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.15352380952380953, 0.1820952380952381, 0.13066666666666665]"
"1404";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12472727272727274, 0.15330303030303027, 0.1528787878787879]"
"1405";"968306221131460608_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]";"non_toxic";"oth";"[0.19609302325581396, 0.14188372093023258, 0.18062790697674422]"
"1406";"1222658504063967234_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.15776744186046512, 0.11553488372093024, 0.14890697674418604]"
"1407";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.0233, 0.06966666666666667, 0.0638]"
"1408";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.20963636363636365, 0.12927272727272726, 0.17236363636363636]"
"1409";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.16552173913043478, 0.08169565217391304, 0.14465217391304347]"
"1410";"1273703426858328067_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.22926666666666667, 0.11769999999999999, 0.1837]"
