"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"1741";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.04375, 0.04375, 0.028100000000000003]"
"1742";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"exp";"[0.07479999999999999, 0.061200000000000004, 0.07226666666666667]"
"1743";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1334, 0.065, 0.12953333333333333]"
"1744";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11594444444444446, 0.11538888888888889, 0.11994444444444444]"
"1745";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.14910526315789474, 0.11268421052631579, 0.12305263157894737]"
"1746";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.12290000000000001, 0.09440000000000001, 0.12250000000000001]"
"1747";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.0767027027027027, 0.10027027027027027, 0.08937837837837838]"
"1748";"1200589079471165440_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.19315217391304348, 0.15304347826086956, 0.1666086956521739]"
"1749";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07658333333333334, 0.06195833333333334, 0.06920833333333333]"
"1750";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]";"toxic";"exp";"[0.02709090909090909, 0.029295454545454545, 0.022636363636363635]"
"1751";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11744999999999998, 0.10934999999999999, 0.1321]"
"1752";"1184512679601414144_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.17734999999999998, 0.17665, 0.1829]"
"1753";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.043000000000000003, 0.05938888888888889, 0.06255555555555554]"
"1754";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.23748387096774193, 0.18016129032258063, 0.25648387096774194]"
"1755";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12040909090909091, 0.06668181818181818, 0.08686363636363637]"
"1756";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16741666666666666, 0.19583333333333333, 0.18916666666666668]"
"1757";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12486206896551724, 0.07375862068965518, 0.11841379310344827]"
"1758";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.11358823529411766, 0.13997058823529412, 0.1378235294117647]"
"1759";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.13191891891891894, 0.11278378378378379, 0.13697297297297298]"
"1760";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.11421875000000001, 0.11146875, 0.10093750000000001]"
"1761";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19941176470588234, 0.14694117647058821, 0.17952941176470585]"
"1762";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16399999999999998, 0.13516666666666666, 0.1254]"
"1763";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.06321739130434782, 0.07765217391304348, 0.06391304347826086]"
"1764";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"exp";"[0.12514814814814815, 0.08040740740740741, 0.1065925925925926]"
"1765";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.06889189189189188, 0.05843243243243243, 0.07397297297297298]"
"1766";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1507272727272727, 0.1329090909090909, 0.12536363636363637]"
"1767";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.12387500000000003, 0.10715, 0.107675]"
"1768";"1199181903963860993_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.176625, 0.11675, 0.141125]"
"1769";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15615384615384617, 0.10165384615384616, 0.14476923076923076]"
"1770";"1236309282833956865_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1381851851851852, 0.12548148148148147, 0.1411851851851852]"
"1771";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.06255000000000001, 0.0855, 0.0804]"
"1772";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.12191891891891893, 0.1275135135135135, 0.12878378378378377]"
"1773";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.12554545454545457, 0.10972727272727271, 0.1245]"
"1774";"1233569949165158405_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.13986206896551726, 0.1173448275862069, 0.1276206896551724]"
"1775";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.051000000000000004, 0.04027272727272727, 0.05054545454545455]"
"1776";"1190048789169659904_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.12226086956521738, 0.16156521739130436, 0.17104347826086957]"
"1777";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.17196153846153847, 0.12392307692307693, 0.16799999999999998]"
"1778";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19647619047619044, 0.1242857142857143, 0.16852380952380952]"
"1779";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.11746666666666666, 0.10180000000000002, 0.09886666666666667]"
"1780";"1222008798782676992_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.06699999999999999, 0.048214285714285716, 0.05457142857142857]"
"1781";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]";"toxic";"exp";"[0.1682608695652174, 0.10865217391304348, 0.1612608695652174]"
"1782";"1184219391422029824_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.03942857142857143, 0.02264285714285714, 0.021714285714285714]"
"1783";"1236480087790194688_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15487179487179487, 0.13730769230769233, 0.1604102564102564]"
"1784";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.19854545454545455, 0.10963636363636363, 0.1918181818181818]"
"1785";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.18141025641025643, 0.13028205128205128, 0.1505384615384615]"
"1786";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.2282903225806452, 0.22299999999999998, 0.25029032258064515]"
"1787";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.12140625000000002, 0.131375, 0.11487499999999999]"
"1788";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.16859375, 0.15546875000000002, 0.17753125]"
"1789";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11034482758620691, 0.0853103448275862, 0.11434482758620688]"
"1790";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0, 0, 0]"
"1791";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17245833333333335, 0.16516666666666666, 0.1865416666666667]"
"1792";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.09669696969696971, 0.06521212121212121, 0.07448484848484849]"
"1793";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07888, 0.08916, 0.07516]"
"1794";"1207844149447274496_train";"AGAINST";"Joe Biden";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.13593103448275862, 0.11862068965517243, 0.14062068965517244]"
"1795";"1237115899087224833_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.3322307692307692, 0.17223076923076922, 0.28176923076923077]"
"1796";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1119090909090909, 0.12231818181818183, 0.13836363636363636]"
"1797";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.15728, 0.11255999999999998, 0.12676]"
"1798";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]";"non_toxic";"exp";"[0.1470740740740741, 0.07911111111111112, 0.12133333333333335]"
"1799";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"exp";"[0.2353181818181818, 0.26231818181818184, 0.2706363636363636]"
"1800";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12852380952380954, 0.09485714285714285, 0.10895238095238094]"
"1801";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1933225806451613, 0.10735483870967742, 0.17961290322580645]"
"1802";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1032, 0.14575, 0.14015]"
"1803";"1243135783697080321_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"1804";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1494375, 0.14875, 0.124125]"
"1805";"1238231484772823047_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.126, 0.13172727272727272, 0.10445454545454545]"
"1806";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14570588235294116, 0.08488235294117646, 0.08941176470588236]"
"1807";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.1348709677419355, 0.11670967741935483, 0.1335806451612903]"
"1808";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.097875, 0.05620833333333333, 0.07137500000000001]"
"1809";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15029166666666666, 0.09733333333333334, 0.11779166666666667]"
"1810";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08738888888888889, 0.08605555555555555, 0.0853888888888889]"
"1811";"1235064468498829313_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.046933333333333334, 0.07506666666666666, 0.053399999999999996]"
"1812";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17782352941176469, 0.10805882352941176, 0.12670588235294117]"
"1813";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.12270588235294116, 0.097, 0.09955882352941177]"
"1814";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.0877142857142857, 0.10154285714285716, 0.0898]"
"1815";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07966666666666668, 0.04455555555555556, 0.06583333333333334]"
"1816";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10099999999999999, 0.09697435897435898, 0.09153846153846154]"
"1817";"1256444162540548102_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.3684545454545454, 0.22145454545454546, 0.32086363636363635]"
"1818";"1261480838027448320_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.18615384615384614, 0.11761538461538462, 0.11553846153846153]"
"1819";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16554166666666667, 0.13795833333333332, 0.14275000000000002]"
"1820";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.13907894736842105, 0.1287631578947368, 0.1085]"
"1821";"1238132953953308674_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12092307692307692, 0.09646153846153846, 0.07753846153846154]"
"1822";"1256404298264711170_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09176190476190477, 0.06857142857142857, 0.0724047619047619]"
"1823";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"toxic";"sta";"[0.09365384615384616, 0.08503846153846153, 0.08419230769230769]"
"1824";"1236548481755439104_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"exp";"[0.09356521739130436, 0.06443478260869566, 0.07139130434782609]"
"1825";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.12954166666666667, 0.0725, 0.09350000000000001]"
"1826";"1255214937112223748_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.187875, 0.13979166666666668, 0.17533333333333334]"
"1827";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.18253333333333333, 0.13633333333333333, 0.15763333333333335]"
"1828";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10785714285714286, 0.06935714285714285, 0.06264285714285714]"
"1829";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.10676923076923076, 0.055, 0.07015384615384615]"
"1830";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.1327941176470588, 0.11297058823529414, 0.11511764705882353]"
"1831";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.07728947368421053, 0.09144736842105264, 0.08323684210526316]"
"1832";"1256714373260812290_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.191025, 0.11372499999999999, 0.154725]"
"1833";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.12997222222222224, 0.09786111111111111, 0.10041666666666667]"
"1834";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11113636363636363, 0.07490909090909091, 0.09604545454545454]"
"1835";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.14766666666666667, 0.08713333333333333, 0.10493333333333334]"
"1836";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.1987, 0.1976, 0.26189999999999997]"
"1837";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08525, 0.0615, 0.06524999999999999]"
"1838";"1121924294240538624_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1472857142857143, 0.08378571428571428, 0.09214285714285715]"
"1839";"1241427139997696001_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.057958333333333334, 0.050458333333333334, 0.06991666666666667]"
"1840";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]";"toxic";"sta";"[0.08241935483870969, 0.045258064516129036, 0.06490322580645161]"
"1841";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20647058823529413, 0.12194117647058823, 0.15488235294117647]"
"1842";"1255898679271096320_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.11547368421052631, 0.06268421052631579, 0.093]"
"1843";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14971428571428572, 0.09219047619047618, 0.10976190476190477]"
"1844";"1256713515550666753_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16791999999999999, 0.10768000000000001, 0.15812]"
"1845";"1123226624869175297_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.029173913043478262, 0.02791304347826087, 0.026]"
"1846";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]";"toxic";"sug";"[0.11473684210526314, 0.11057894736842105, 0.11863157894736842]"
"1847";"1257989108883836928_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17025, 0.09125, 0.1620625]"
"1848";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1028974358974359, 0.07194871794871793, 0.0993076923076923]"
"1849";"978803223686500353_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.07367857142857144, 0.11453571428571428, 0.09264285714285715]"
"1850";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.23644186046511628, 0.20983720930232558, 0.24476744186046512]"
"1851";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.08247222222222222, 0.06505555555555555, 0.07277777777777777]"
"1852";"1256761576662732800_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.20694285714285715, 0.138, 0.17008571428571426]"
"1853";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.12746153846153846, 0.0613076923076923, 0.08838461538461538]"
"1854";"1258745341366722562_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.08470000000000001, 0.08373333333333334, 0.07540000000000001]"
"1855";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"toxic";"que";"[0.05834375, 0.03425, 0.055218750000000004]"
"1856";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sug";"[0.2117777777777778, 0.1816111111111111, 0.21777777777777776]"
"1857";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1211304347826087, 0.09921739130434783, 0.08826086956521738]"
"1858";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"exp";"[0.23083333333333333, 0.10416666666666667, 0.16433333333333333]"
"1859";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07735294117647058, 0.03982352941176471, 0.0691764705882353]"
"1860";"1238285953095143424_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.08926666666666666, 0.03833333333333333, 0.0586]"
"1861";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.10186956521739131, 0.0772608695652174, 0.08608695652173914]"
"1862";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13994117647058824, 0.10570588235294118, 0.11182352941176471]"
"1863";"1256575902223384576_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.17072222222222225, 0.10944444444444444, 0.14627777777777778]"
"1864";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.05233333333333333, 0.08299999999999999, 0.07259523809523809]"
"1865";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.15255555555555556, 0.13127777777777777, 0.15016666666666667]"
"1866";"1242920484355932161_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13388235294117645, 0.11405882352941177, 0.12735294117647059]"
"1867";"1244499610409652225_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15458823529411767, 0.09511764705882353, 0.12423529411764707]"
"1868";"1243352733723156482_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.0864, 0.051649999999999995, 0.09245]"
"1869";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.015333333333333334, 0.028866666666666665, 0.02666666666666667]"
"1870";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.11590322580645163, 0.07658064516129032, 0.09774193548387096]"
"1871";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.2575625, 0.203, 0.24900000000000003]"
"1872";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.17076666666666665, 0.10906666666666666, 0.15309999999999999]"
"1873";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.07230952380952382, 0.06542857142857143, 0.06769047619047619]"
"1874";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.03126086956521739, 0.023, 0.029956521739130434]"
"1875";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.0993157894736842, 0.16857894736842108, 0.12363157894736843]"
"1876";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12761111111111112, 0.11016666666666666, 0.09433333333333332]"
"1877";"1255290597834981376_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.09586363636363636, 0.045181818181818184, 0.05922727272727273]"
"1878";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"exp";"[0.06785106382978724, 0.07987234042553193, 0.06821276595744681]"
"1879";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09223684210526316, 0.06510526315789474, 0.07313157894736842]"
