;tweetid;stance;emotion;moral;toxic;act;vad
2215;1423943018583760896;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.44369999999999993, 0.3485, 0.39480000000000004]
2216;1428794562722603012;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];non_toxic;exp;[0.5921874999999999, 0.39506250000000004, 0.44693750000000004]
2217;1441422159943962625;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.6101538461538462, 0.4323076923076922, 0.5112307692307693]
2218;1424748205754003459;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;que;[0.4856666666666667, 0.42166666666666663, 0.4978888888888889]
2219;1444618144438382599;believe;[1, 0, 0, 0, 1, 0, 0, 1, 0, 0];[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;exp;[0.44037499999999996, 0.4675, 0.518875]
2220;1446108070493360134;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.4434166666666666, 0.3129166666666667, 0.39808333333333334]
2221;1489571500004978692;deny;[0, 0, 0, 1, 0, 1, 1, 0, 0, 1];[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.2894545454545454, 0.23981818181818185, 0.23909090909090908]
2222;1429140697865617410;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5115555555555555, 0.28344444444444444, 0.44766666666666666]
2223;1568851457142849536;deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.66, 0.43987499999999996, 0.556625]
2224;1444335123923619842;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.49392307692307696, 0.3823846153846153, 0.4897692307692307]
2225;1433314708040429568;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;que;[0.6266666666666666, 0.43277777777777776, 0.5926666666666667]
2226;1426605752211316736;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.35363636363636364, 0.31536363636363635, 0.369]
2227;1443458207876145154;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.502, 0.3926, 0.4617]
2228;1444582560231739393;believe;[0, 1, 0, 1, 1, 0, 1, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.7514000000000001, 0.6038999999999999, 0.8403]
2229;1429342930381180930;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5644444444444444, 0.2698888888888889, 0.3904444444444444]
2230;1446020606613458945;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.43538461538461537, 0.18392307692307688, 0.3023076923076923]
2231;1432369167659933700;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4171666666666667, 0.23933333333333331, 0.3209166666666667]
2232;1425045519701843991;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5121, 0.36550000000000005, 0.38839999999999997]
2233;1459088233824931840;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3435, 0.220875, 0.276625]
2234;1427124064737320960;believe;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];toxic;exp;[0.58525, 0.745625, 0.671625]
2235;1428829021849194499;deny;[1, 1, 1, 0, 0, 1, 1, 1, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.35924999999999996, 0.322875, 0.31749999999999995]
2236;1435606137261469696;believe;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.3015, 0.33057142857142857, 0.3517857142857143]
2237;1422614504765022219;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.7005833333333333, 0.5617500000000001, 0.6049166666666667]
2238;1434572213697617920;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[1, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.6907777777777778, 0.38211111111111107, 0.5665555555555556]
2239;1421148039415095296;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];toxic;sta;[0.36389999999999995, 0.34680000000000005, 0.3668]
2240;1441036344273170439;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.5785, 0.3631, 0.4689]
2241;1430489419916644354;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5672727272727273, 0.37945454545454543, 0.5125454545454545]
2242;1443814628836864004;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6152000000000001, 0.4236666666666667, 0.48813333333333325]
2243;1432777256951291916;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.2742727272727273, 0.12836363636363637, 0.19627272727272727]
2244;1420972345490038785;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.2572, 0.35459999999999997, 0.32870000000000005]
2245;1424720573792497664;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sug;[0.3529, 0.36629999999999996, 0.37649999999999995]
2246;1433701519774339089;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6700000000000002, 0.3808888888888889, 0.5509999999999999]
2247;1427750841621131267;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.6298, 0.49239999999999995, 0.6018]
2248;1439870184609615876;believe;[1, 1, 1, 1, 0, 0, 1, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;exp;[0.2226, 0.39370000000000005, 0.3558]
2249;1439952738171949057;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.37899999999999995, 0.28957142857142854, 0.34385714285714286]
2250;1425770331168456707;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.563, 0.3959230769230769, 0.5731538461538462]
2251;1432792783216156672;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4816666666666667, 0.28944444444444445, 0.3605555555555556]
2252;1498376664086192130;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.413, 0.2644166666666667, 0.4155]
2253;1422898458738917380;ambiguous;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5622, 0.35039999999999993, 0.5212000000000001]
2254;1433059403939213314;ambiguous;[0, 1, 0, 0, 1, 1, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.6298, 0.3768, 0.4681]
2255;1425843907146002448;ambiguous;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sug;[0.5751666666666665, 0.49074999999999996, 0.5985000000000001]
2256;1442936872938864640;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5582727272727273, 0.48290909090909095, 0.5279090909090908]
2257;1432283916749189120;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.6683636363636364, 0.30090909090909085, 0.4879090909090909]
2258;1433631394639482893;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.440125, 0.598125, 0.569625]
2259;1424543640714547200;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.33225, 0.28091666666666665, 0.3521666666666667]
2260;1432703264651423763;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;sta;[0.4154, 0.2318, 0.3076]
2261;1437192551019208707;believe;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5294615384615384, 0.3375384615384615, 0.5055384615384616]
2262;1424660116939235340;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.6125, 0.4354, 0.5544]
2263;1429740584391090176;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4928333333333333, 0.303, 0.4413333333333333]
2264;1437835493232758787;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5548571428571428, 0.302, 0.4172142857142857]
2265;1425818763048349696;ambiguous;[1, 1, 1, 0, 1, 1, 1, 1, 0, 0];[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5291666666666667, 0.38999999999999996, 0.437]
2266;1422650837315227651;ambiguous;[0, 1, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.49144444444444446, 0.34255555555555556, 0.509888888888889]
2267;1443611742756610052;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;que;[0.6565454545454545, 0.41781818181818176, 0.5355454545454545]
2268;1423957082122883072;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4324, 0.229, 0.3699]
2269;1446570057358848000;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5572727272727271, 0.3915454545454545, 0.4901818181818181]
2270;1423252963267682310;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5068333333333332, 0.3821666666666667, 0.43850000000000006]
2271;1432718592085303305;ambiguous;[0, 0, 0, 1, 0, 0, 1, 0, 1, 0];[0, 1, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.44299999999999995, 0.3255454545454546, 0.4029090909090909]
2272;1443407638499188739;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.6316666666666667, 0.4741666666666667, 0.6061666666666666]
2273;1423562487111290880;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.537923076923077, 0.31446153846153846, 0.39853846153846145]
2274;1480667380279910404;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4668571428571428, 0.36871428571428566, 0.45499999999999996]
2275;1438470758607450112;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.45369230769230773, 0.2991538461538462, 0.34392307692307694]
2276;1426523504959180801;believe;[0, 0, 0, 1, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4387857142857143, 0.461, 0.48114285714285715]
2277;1430524892781289476;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5676363636363636, 0.36527272727272736, 0.5550909090909092]
2278;1511566893089402881;deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3295714285714285, 0.22057142857142858, 0.3038571428571428]
2279;1424069320691249156;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.42069999999999996, 0.30579999999999996, 0.3962]
2280;1429298084442480642;ambiguous;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.18655555555555559, 0.24377777777777776, 0.261]
2281;1434232402633756675;ambiguous;[0, 1, 0, 0, 1, 1, 1, 1, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.6517777777777778, 0.3612222222222222, 0.4778888888888889]
2282;1438501170872389633;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.35233333333333333, 0.2361333333333334, 0.26306666666666667]
2283;1421524582062723072;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5538000000000001, 0.4605, 0.5156000000000001]
2284;1429129948703428610;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5915833333333332, 0.33416666666666667, 0.4709999999999999]
2285;1570775985599160320;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3913333333333333, 0.23011111111111107, 0.36977777777777776]
2286;1454941831209365507;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.1562, 0.18719999999999998, 0.1572]
2287;1425386131177234438;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.34650000000000003, 0.37683333333333335, 0.3872499999999999]
2288;1443861244763688979;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.6005, 0.40214285714285714, 0.5182857142857143]
2289;1444618057457020935;believe;[0, 0, 0, 0, 1, 1, 0, 0, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.48373333333333324, 0.3028666666666667, 0.3530666666666667]
2290;1426106476410675204;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.3073, 0.2581, 0.2604]
2291;1424849667297353728;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.3921818181818182, 0.38927272727272727, 0.3916363636363636]
2292;1443564813439885319;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.5727, 0.3843, 0.504]
2293;1439866647142014980;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.5778181818181817, 0.37072727272727274, 0.4776363636363636]
2294;1428236219499044864;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.4337857142857143, 0.3187857142857143, 0.4031428571428572]
2295;1425069635964178435;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.37863636363636366, 0.3852727272727272, 0.3896363636363636]
2296;1426371395483799554;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.5762727272727273, 0.4797272727272727, 0.5152727272727273]
2297;1424649476967473154;ambiguous;[1, 1, 1, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.6451111111111112, 0.5559999999999999, 0.6103333333333333]
2298;1423630199934029828;believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4559090909090909, 0.30963636363636365, 0.40454545454545454]
2299;1423746041355005952;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.4784, 0.2995, 0.425]
2300;1433711592374472705;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5379999999999999, 0.44900000000000007, 0.5785555555555555]
2301;1515499962746179584;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.46354545454545454, 0.33499999999999996, 0.3991818181818182]
2302;1425385514161491975;ambiguous;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.6137142857142858, 0.7060000000000001, 0.5742857142857144]
2303;1433107455907610625;ambiguous;[0, 1, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];non_toxic;sta;[0.3782, 0.2973, 0.3223]
2304;1556039637302403073;deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.4093, 0.3651, 0.44209999999999994]
2305;1433741724023619586;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.34054545454545454, 0.264, 0.30472727272727274]
2306;1430374860891561986;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[1.003111111111111, 0.5953333333333334, 0.6125555555555555]
2307;1425300594072297475;ambiguous;[1, 1, 0, 1, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.44928571428571434, 0.2651428571428571, 0.3881428571428572]
2308;1441288807773466624;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sug;[0.5703, 0.3601, 0.4311]
2309;1425441934760423424;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.8141999999999999, 0.5, 0.6785]
2310;1427399640962453512;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.42646153846153845, 0.38461538461538464, 0.4180769230769231]
2311;1424671841726124034;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.35683333333333334, 0.28975, 0.34975]
2312;1423318163970736136;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.44999999999999996, 0.2986363636363636, 0.3624545454545455]
2313;1434265598633070597;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.39390909090909093, 0.3412727272727273, 0.356]
2314;1441388699124649985;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4972999999999999, 0.342, 0.44560000000000005]
2315;1424006303572271108;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.31400000000000006, 0.3763, 0.36300000000000004]
2316;1429493667128037383;deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.24108333333333334, 0.1495, 0.17458333333333334]
2317;1442752435013959680;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5104615384615385, 0.3908461538461538, 0.5375384615384615]
2318;1444248695025844230;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6328181818181818, 0.4323636363636364, 0.5595454545454545]
2319;1421561819441897474;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.7537500000000001, 0.35575, 0.613125]
2320;1428306922520944641;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.5101, 0.3465, 0.45810000000000006]
2321;1443247156945637382;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.6234166666666666, 0.38775, 0.51175]
2322;1426039949179056132;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.6075555555555555, 0.5481111111111111, 0.6776666666666665]
2323;1431325941020696578;ambiguous;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.40728571428571436, 0.3005714285714286, 0.34214285714285714]
2324;1485903497149263874;deny;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4269090909090909, 0.3783636363636363, 0.3887272727272727]
2325;1421136775867772937;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.6554, 0.6466000000000001, 0.6228]
2326;1444850055257542657;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.4061, 0.3034, 0.3885]
2327;1555105284430888967;deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.27863636363636357, 0.17172727272727276, 0.23018181818181818]
2328;1428591177943576578;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4609999999999999, 0.34833333333333333, 0.4298333333333333]
2329;1424189491439280130;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.4400769230769231, 0.3960769230769231, 0.4458461538461538]
2330;1435490443488337924;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.34876923076923066, 0.2704615384615385, 0.3017692307692308]
2331;1443112879901839363;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.5742999999999999, 0.3634, 0.4624]
2332;1423166755040595970;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.6189999999999999, 0.4620000000000001, 0.5607142857142857]
2333;1427585873030393858;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 1];non_toxic;exp;[0.629, 0.3665833333333333, 0.5415]
2334;1424722081724440578;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.36824999999999997, 0.3263333333333333, 0.3505833333333333]
2335;1429178989080240131;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.20069999999999996, 0.14550000000000002, 0.20929999999999999]
2336;1428262051177185285;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.19990000000000002, 0.22010000000000002, 0.2262]
2337;1436489030565175297;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.577, 0.2403846153846154, 0.3489230769230769]
2338;1429856264754978821;ambiguous;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.45760000000000006, 0.3735, 0.4372]
2339;1445792623663386625;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6188181818181818, 0.41999999999999993, 0.5092727272727273]
